Country Name,Country Code,year,pop_density,mobile_subs,exports_gdp,imports_gdp,gdp_growth,gdp_per_capita,under5_mortality,unemployment,net_migration,adol_fertility,life_expectancy,fertility_rate,pop_growth,population,urban_pop_growth,hdi,Region,IncomeGroup
Cuba,CUB,2024,,,,,,,,1.53,-22356.0,,,,-0.364986968189241,10979783.0,-0.1922839687626513,,Latin America & Caribbean,Upper middle income
Curacao,CUW,1990,,,,,,,,,-2419.0,54.168,72.439,2.303,-1.05153583877637,145400.0,-0.7283235509746883,,Latin America & Caribbean,High income
Curacao,CUW,1991,,,,,,,,,-2428.0,55.96,72.536,2.372,-0.688056323323484,144403.0,-0.371051900973224,,Latin America & Caribbean,High income
Curacao,CUW,1992,,,,,,,,,-2574.0,57.734,72.65,2.433,-0.340600020579915,143912.0,0.2426414902137018,,Latin America & Caribbean,High income
Curacao,CUW,1993,,,,,,,,,-2776.0,64.383,72.703,2.438,0.268553408849753,144299.0,1.177130948129246,,Latin America & Caribbean,High income
Curacao,CUW,1994,,,,,,,,,-2829.0,67.493,72.791,2.43,0.229122133675804,144630.0,1.0895260912756233,,Latin America & Caribbean,High income
Curacao,CUW,1995,,,,,,,,,-2847.0,66.379,72.831,2.419,0.351314684120746,145139.0,1.1658321824220637,,Latin America & Caribbean,High income
Curacao,CUW,1996,,,,,,,,,-2872.0,65.921,72.945,2.403,0.800841487823614,146306.0,1.5709925443380943,,Latin America & Caribbean,High income
Curacao,CUW,1997,,,,,,,,,-2900.0,61.941,73.035,2.367,0.443290344067027,146956.0,1.1697119144101482,,Latin America & Caribbean,High income
Curacao,CUW,1998,,,,,,,,,-2931.0,54.312,73.084,2.315,-1.70475050957122,144472.0,-1.0182096167624577,,Latin America & Caribbean,High income
Curacao,CUW,1999,,,,,,,,,-2963.0,48.428,73.174,2.285,-3.55373781613171,139428.0,-2.905818994048238,,Latin America & Caribbean,High income
Curacao,CUW,2000,,,,,,21523.645897370232,,,-2995.0,46.668,73.283,2.342,-4.07538613162288,133860.0,-3.4625408351854308,,Latin America & Caribbean,High income
Curacao,CUW,2001,,,,,-0.6957537040980526,22171.06554604216,,,-982.0,46.801,73.36,2.405,-3.6617798581649,129047.0,-3.377070395683602,,Latin America & Caribbean,High income
Curacao,CUW,2002,,,,,0.3970652167636359,22231.87930916245,,,1035.0,43.298,73.472,2.3,0.122361119924304,129205.0,-0.0059603128330422,,Latin America & Caribbean,High income
Curacao,CUW,2003,,,,,0.2881866816517515,21840.891316839636,,,1014.0,42.449,73.603,2.191,2.06210246711066,131897.0,1.931164286254675,,Latin America & Caribbean,High income
Curacao,CUW,2004,,,,,0.2084610731093619,21512.11160351708,,,1006.0,39.689,73.735,2.099,1.72502952808587,134192.0,1.5925301973936656,,Latin America & Caribbean,High income
Curacao,CUW,2005,,,59.49628496094749,75.41517482174406,0.6764253452016646,21112.3219220136,,,438.0,39.635,73.873,2.037,2.55007380740239,137658.0,2.416076659497691,,Latin America & Caribbean,High income
Curacao,CUW,2006,,,63.39065247703533,81.1648585918578,1.6359346898703535,20913.663039440693,,,489.0,38.249,73.978,2.1,2.56811425717747,141239.0,2.432716283598742,,Latin America & Caribbean,High income
Curacao,CUW,2007,,,60.85344206400816,85.19568040928387,2.469963228367874,21011.157062201062,,,533.0,36.042,74.137,2.0,1.97486219793502,144056.0,1.8374197870563356,,Latin America & Caribbean,High income
Curacao,CUW,2008,,,69.46675819540847,97.2727835361358,2.188043080191676,21202.430511557453,,,541.0,35.18,74.314,2.2,1.25822530732751,145880.0,1.1185516731597034,,Latin America & Caribbean,High income
Curacao,CUW,2009,,129.053,60.68401394279768,84.01832771711865,-0.5313082423381843,20952.89984518639,,,484.0,32.639,74.485,2.1,0.65115206175087,146833.0,0.5103773681772391,,Latin America & Caribbean,High income
Curacao,CUW,2010,,130.052,55.53953322184414,88.39267860197184,0.0823066088131412,20706.437457765824,,,242.0,35.207,75.117,2.2,1.26551415533004,148703.0,1.121523954049424,,Latin America & Caribbean,High income
Curacao,CUW,2011,339.7094594594595,130.1,72.9856712615926,99.93774673060705,0.5084574820372296,20518.09860871025,,,1516.0,34.266,75.576,2.1,1.42089766276671,150831.0,1.276866103043057,,Latin America & Caribbean,High income
Curacao,CUW,2012,342.5405405405405,127.231,80.79582169172652,102.4406390466831,-0.3489508243024204,20277.511191657148,,,1469.0,36.033,75.96,2.2,0.829929595036991,152088.0,0.6947283261261861,,Latin America & Caribbean,High income
Curacao,CUW,2013,346.44594594594594,124.764,74.29898278992837,92.10716629664807,-0.6356969075911394,19921.47706340639,,,1283.0,34.307,76.239,2.1,1.13367890654299,153822.0,1.0106218651008718,,Latin America & Caribbean,High income
Curacao,CUW,2014,351.14639639639637,116.689,75.93212143478712,88.42769671743265,-0.6373973733271328,19529.52867049748,,,1063.0,31.842,76.384,2.0,1.34764139563651,155909.0,1.2352784172716336,,Latin America & Caribbean,High income
Curacao,CUW,2015,355.81081081081084,114.331,68.49411643174254,79.81969949379885,0.4581515441600459,19361.8130008678,,,842.0,29.521,76.482,1.9,1.31959390251523,157980.0,1.2173716313562497,,Latin America & Caribbean,High income
Curacao,CUW,2016,359.60360360360363,111.242,62.995509914547966,76.05746922248132,-1.0677084865527746,18953.053741500327,,,645.0,24.703,76.322,1.7,1.06031644056836,159664.0,0.9707753198543538,,Latin America & Caribbean,High income
Curacao,CUW,2017,360.7545045045045,111.078,59.62968927937268,80.1827602645416,-1.2762081008495016,18651.479814244092,,,537.0,20.61,76.423,1.5,0.319536038312865,160175.0,0.2424532398272143,,Latin America & Caribbean,High income
Curacao,CUW,2018,358.86486486486484,102.647,63.24600086594646,92.02285790574092,-2.1041113310102872,18355.1767135889,,,25592.0,21.678,76.493,1.7,-0.525178744011738,159336.0,-0.5903407908988889,,Latin America & Caribbean,High income
Curacao,CUW,2019,354.59684684684686,97.2001,,,-3.2061317190253504,17980.52992628062,,,-9595.0,15.763,76.492,1.6,-1.19643951751799,157441.0,-1.248966883141822,,Latin America & Caribbean,High income
Curacao,CUW,2020,348.97972972972974,91.883,,,-18.438470350539376,14901.243682521166,,,992.0,13.982,76.501,1.4,-1.59676619476798,154947.0,-1.6372600489331015,,Latin America & Caribbean,High income
Curacao,CUW,2021,343.1734234234234,90.6602,,,4.183711930535509,15787.337682567191,,,503.0,13.122,75.686,1.4,-1.6777912474095,152369.0,-1.70504559966404,,Latin America & Caribbean,High income
Curacao,CUW,2022,337.8288288288288,92.7325,,,7.923000000000016,17307.719460018026,,,518.0,13.022,76.729,1.3,-1.56965834139861,149996.0,-1.583985569511876,,Latin America & Caribbean,High income
Curacao,CUW,2023,350.9009009009009,93.7976,,,4.201999999999927,17363.13436970391,,,518.0,12.954,76.8,1.2,3.79645063626207,155800.0,3.794278054377293,,Latin America & Caribbean,High income
Curacao,CUW,2024,,,,,,,,,513.0,,,,0.0641642627082818,155900.0,0.0749549584642434,,Latin America & Caribbean,High income
Cyprus,CYP,1990,85.3193722943723,0.544701415,51.50056472059378,57.107643996308674,7.40399951139527,17144.46875,11.1,,1371.0,31.334,76.044,2.402,1.39626772860371,788351.0,2.0195768017918354,0.749,Europe & Central Asia,High income
Cyprus,CYP,1991,86.46580086580087,0.862497899,47.08565081332779,57.09425410256897,0.739501197535759,16829.912109375,10.9,3.0,1294.0,31.077,76.246,2.34,1.33474335456999,798944.0,1.949793856870798,0.754,Europe & Central Asia,High income
Cyprus,CYP,1992,87.69924242424243,1.594988536,49.45696026387711,60.64004707693653,9.399999016316826,17928.541015625,10.6,2.09,2562.0,30.838,76.291,2.459,1.41642910298543,810341.0,2.024838487724879,0.761,Europe & Central Asia,High income
Cyprus,CYP,1993,89.39761904761905,2.44295302,47.491374281519285,47.92500106922824,0.7000004881453776,17623.28515625,10.2,2.7,10520.0,24.014,76.294,2.247,1.91807881710741,826034.0,2.204720453115466,0.764,Europe & Central Asia,High income
Cyprus,CYP,1994,91.41417748917748,3.589671362,47.68948391985862,48.08666768532911,5.899998700945417,18281.021484375,9.7,2.7,10305.0,19.962,76.383,2.163,2.23065319444484,844667.0,2.4119915873606272,0.771,Europe & Central Asia,High income
Cyprus,CYP,1995,93.36525974025976,6.773274417,66.76329376953146,67.62722029507776,8.362469304665353,19453.845703125,9.1,2.6,10549.0,16.375,76.583,2.032,2.11187434623439,862695.0,2.292676087596689,0.777,Europe & Central Asia,High income
Cyprus,CYP,1996,95.26948051948052,10.62299265,70.20766725116474,70.6413161934037,1.248541475271253,19385.287109375,8.6,3.1,10506.0,13.061,76.88,1.953,2.01901883303889,880290.0,2.199631387152284,0.782,Europe & Central Asia,High income
Cyprus,CYP,1997,97.13939393939394,13.62085308,69.18560901231096,70.57736759167534,2.640930663514738,19617.185546875,8.1,3.4,10696.0,7.495,77.119,1.86,1.94374848704265,897568.0,2.122595972805134,0.788,Europe & Central Asia,High income
Cyprus,CYP,1998,98.97705627705628,17.04920193,68.69748147278206,66.21225528790492,6.110882949471062,20562.296875,7.6,3.3,10942.0,10.352,77.164,1.761,1.87410706426377,914548.0,2.052744581787089,0.798,Europe & Central Asia,High income
Cyprus,CYP,1999,100.78290043290043,21.9622013,66.92646399960542,64.28286934468883,4.9979546948291755,21349.75,7.1,5.532,11023.0,8.312,77.572,1.672,1.80806341864318,931234.0,1.9862270505379984,0.802,Europe & Central Asia,High income
Cyprus,CYP,2000,102.56136363636364,31.3009,69.96282391743111,67.53207933112499,5.965304454942256,22383.96484375,6.6,4.766,10753.0,9.459,77.9,1.638,1.74925863858297,947667.0,1.92556432454736,0.808,Europe & Central Asia,High income
Cyprus,CYP,2001,104.34274891774892,44.5578,68.20885507116515,63.64021279694923,3.952562582009378,23019.25,6.2,4.043,11283.0,8.297,78.185,1.566,1.72198539478757,964127.0,1.898084806936175,0.815,Europe & Central Asia,High income
Cyprus,CYP,2002,106.2164502164502,58.5586,62.40530677766628,61.236025345713294,3.7229749112898105,23604.189453125,5.8,3.336,12814.0,7.486,78.758,1.497,1.77978522540643,981440.0,1.6706814652611557,0.827,Europe & Central Asia,High income
Cyprus,CYP,2003,108.18073593073592,76.3248,57.7621279453982,56.24250503608638,2.6232996231532866,23930.783203125,5.4,4.153,12786.0,7.251,78.908,1.505,1.83243139832695,999590.0,1.627030556440397,0.835,Europe & Central Asia,High income
Cyprus,CYP,2004,110.15963203463204,89.8,56.88980308868634,57.01381040052059,5.026272266655269,24799.6484375,5.0,4.77,12583.0,7.686,79.007,1.512,1.8127204878139,1017875.0,1.603853783164412,0.84,Europe & Central Asia,High income
Cyprus,CYP,2005,112.13755411255411,105.175,55.69210649867122,56.22495877328677,4.852987621755858,25631.3671875,4.6,5.481,12616.0,6.807,79.198,1.479,1.77957653069647,1036151.0,1.5718916385874109,0.844,Europe & Central Asia,High income
Cyprus,CYP,2006,114.11450216450216,114.499,53.43581087816727,56.370687162175635,4.713783585939595,26395.50390625,4.2,4.593,12110.0,6.417,79.456,1.509,1.74760698284514,1054418.0,1.5378206405162205,0.85,Europe & Central Asia,High income
Cyprus,CYP,2007,116.09458874458876,127.294,53.25898012923126,58.01614271539152,5.09822614854798,27156.818359375,3.9,3.946,12332.0,5.599,79.798,1.449,1.72029297747734,1072714.0,1.5101414804684097,0.855,Europe & Central Asia,High income
Cyprus,CYP,2008,118.07640692640692,127.587,50.08169582220295,62.84423505250521,3.646989221039391,27449.2265625,3.7,3.756,11887.0,6.056,79.906,1.479,1.69266521990115,1091026.0,1.4821357300433524,0.862,Europe & Central Asia,High income
Cyprus,CYP,2009,120.06179653679654,119.341,48.72225040241331,54.06884149678635,-2.015082036836944,26183.685546875,3.5,5.594,11555.0,6.067,80.375,1.475,1.66746501269811,1109371.0,1.4550295931501196,0.867,Europe & Central Asia,High income
Cyprus,CYP,2010,122.05800865800866,123.133,50.33452584734687,58.567173422176424,2.2826710011978832,26090.048828125,3.3,6.359,11793.0,6.131,80.632,1.434,1.64898311615441,1127816.0,1.4359993989131068,0.869,Europe & Central Asia,High income
Cyprus,CYP,2011,124.079329004329,126.56,53.45408857605784,57.16304828136665,0.416711868408683,25538.78125,3.2,7.942,12566.0,5.894,80.855,1.36,1.6424698555703,1146493.0,1.4275754347829055,0.872,Europe & Central Asia,High income
Cyprus,CYP,2012,126.12521645021646,128.298,55.27838094087151,57.06589235640131,-3.447381513745867,24285.49609375,3.0,12.097,12237.0,6.13,81.128,1.382,1.63540837414934,1165397.0,1.4201128640102456,0.872,Europe & Central Asia,High income
Cyprus,CYP,2013,128.1271645021645,128.161,61.29659043124782,59.62961020814124,-6.587477511183465,22738.490234375,3.0,16.131,11914.0,5.346,81.317,1.304,1.57480485967812,1183895.0,1.3902890071461476,0.873,Europe & Central Asia,High income
Cyprus,CYP,2014,130.0650432900433,131.145,65.95170487288678,64.89265820650343,-1.7760586772861586,22581.828125,2.9,16.277,11599.0,5.326,81.337,1.312,1.50114149056878,1201801.0,1.34305019690417,0.875,Europe & Central Asia,High income
Cyprus,CYP,2015,131.98073593073593,130.982,70.01730312932575,67.25912334786713,3.418920388890129,23487.228515625,2.9,15.026,11277.0,5.492,81.464,1.323,1.46213136863434,1219502.0,1.335295646847833,0.882,Europe & Central Asia,High income
Cyprus,CYP,2016,133.8865800865801,132.637,70.48405222812717,68.53804622912098,6.573590809246781,24916.6328125,2.9,13.006,10951.0,6.274,81.534,1.357,1.43370522557944,1237112.0,1.3365563748878482,0.888,Europe & Central Asia,High income
Cyprus,CYP,2017,135.74404761904762,136.172,73.8364791392389,74.17687641889636,5.75083236554525,26105.5859375,3.0,11.155,10632.0,6.619,81.543,1.323,1.377808546931,1254275.0,1.3104588086925928,0.897,Europe & Central Asia,High income
Cyprus,CYP,2018,137.52564935064936,137.045,74.51113462054597,73.11243278950786,6.27166360056404,27406.4765625,3.0,8.504,10311.0,7.136,81.556,1.319,1.30393306995205,1270737.0,1.265006918153805,0.902,Europe & Central Asia,High income
Cyprus,CYP,2019,139.25010822510822,139.994,75.75886760372079,74.74730195744138,5.875595833866072,28625.779296875,3.1,7.155,9983.0,6.974,81.454,1.33,1.24612155650882,1286671.0,1.2387342776501362,0.907,Europe & Central Asia,High income
Cyprus,CYP,2020,140.9358225108225,138.388,79.64725271768498,81.02146374228457,-3.220630186375672,27391.591796875,3.2,7.755,9653.0,7.274,81.23,1.361,1.20329712567783,1302247.0,1.2271397851693904,0.905,Europe & Central Asia,High income
Cyprus,CYP,2021,142.5659090909091,145.992,90.75783316336243,86.06990365650752,11.388189268430525,30228.03515625,3.4,7.513,9341.0,7.077,80.573,1.392,1.1499785451605,1317309.0,1.2023854160118237,0.907,Europe & Central Asia,High income
Cyprus,CYP,2022,144.08766233766235,151.241,105.6217661096942,102.01066093668156,7.204867807438788,31967.541015625,3.5,6.806,9014.0,7.041,80.434,1.393,1.06174678712373,1331370.0,1.143993423812884,0.908,Europe & Central Asia,High income
Cyprus,CYP,2023,145.56017316017315,155.696,97.15784520537004,96.11077400186709,2.7639097541960496,32340.841796875,3.5,6.098,8697.0,6.981,81.648,1.389,1.0167681770201,1344976.0,1.130277152896112,0.913,Europe & Central Asia,High income
Cyprus,CYP,2024,,,96.69138645000452,93.10749947955946,3.448061704213501,32998.671875,,5.602,8138.0,,,,0.984449687113221,1358282.0,1.126205393547442,,Europe & Central Asia,High income
Czechia,CZE,1990,,0.0,32.69151264757475,30.359765936937777,,11900.584458142102,12.1,,-3529.0,41.147,71.38390243902441,1.9,-0.267830773210837,10333355.0,-0.3063714112067068,0.753,Europe & Central Asia,High income
Czechia,CZE,1991,,0.012054318,38.15791136821686,32.61331629898015,-11.614942364677631,10543.619598239467,11.7,2.27,5568.0,43.15,71.89829268292684,1.86,-0.240064841789636,10308578.0,-0.3225291512998719,0.751,Europe & Central Asia,High income
Czechia,CZE,1992,,0.04510736,39.57890868244767,38.382222402441144,-0.5065423431168483,10479.491866787715,11.1,2.6,6718.0,42.85,72.27170731707318,1.71,0.102241165106867,10319123.0,-0.0682110519954974,0.752,Europe & Central Asia,High income
Czechia,CZE,1993,133.68519477158017,0.136089876,39.65765928581229,38.54007889720731,0.0619042423607254,10475.084914745808,10.3,4.349,7197.0,42.335,72.76780487804879,1.67,0.103947042476644,10329855.0,-0.0681283648418383,0.76,Europe & Central Asia,High income
Czechia,CZE,1994,133.7334929468099,0.294817456,36.83713572068418,37.96588235923529,2.909309484129821,10775.944389171726,9.4,4.284,6401.0,33.2,72.97268292682926,1.44,0.0361217655856125,10333587.0,-0.1362537673302027,0.771,Europe & Central Asia,High income
Czechia,CZE,1995,133.651520641905,0.474218514,39.92843950980069,42.9725595627246,6.221405988638324,11453.380018880682,8.5,4.082,6459.0,25.864,73.0748780487805,1.28,-0.0613140627238111,10327253.0,-0.2339977074501269,0.781,Europe & Central Asia,High income
Czechia,CZE,1996,133.49606574349684,1.945627333,37.89903703011481,42.700520929545206,4.168584269153186,11944.717147452562,7.7,3.852,6539.0,21.145,73.71463414634147,1.18,-0.11638129923463,10315241.0,-0.2906833959245614,0.793,Europe & Central Asia,High income
Czechia,CZE,1997,133.35228419826583,5.12050537,40.01809906362063,44.135131604102654,-0.5958384142148532,11886.348090492673,7.0,4.674,6664.0,19.146,73.8248780487805,1.17,-0.107762749274352,10304131.0,-0.2837282364132756,0.797,Europe & Central Asia,High income
Czechia,CZE,1998,133.22599974116733,9.406584208,41.81380839178121,42.12484392895148,-0.3931501937504151,11850.839621199504,6.3,6.455,6374.0,17.496,74.51463414634146,1.16,-0.0947447516571582,10294373.0,-0.2710201896773198,0.802,Europe & Central Asia,High income
Czechia,CZE,1999,133.0899443509771,18.97282769,42.490787398970134,42.9663362406413,1.3783606094383458,12026.468807660844,5.8,8.702,5965.0,15.576,74.66829268292683,1.13,-0.102175934295454,10283860.0,-0.2787621305464764,0.806,Europe & Central Asia,High income
Czechia,CZE,2000,132.71726413873432,42.4547,47.82222777847231,49.676167854315125,4.010669619984,12543.93643423666,5.5,8.764,4420.0,13.525,74.96829268292684,1.15,-0.280414108078884,10255063.0,-0.4586622047026037,0.817,Europe & Central Asia,High income
Czechia,CZE,2001,132.2195548078167,67.8967,48.621841398316235,49.91503233170266,2.917219528995602,12958.466760753296,5.2,8.128,21749.0,11.871,75.17317073170733,1.15,-0.375719704335905,10216605.0,-0.5258601725742564,0.828,Europe & Central Asia,High income
Czechia,CZE,2002,131.96474699107029,84.0881,44.77974579824631,46.099525747411874,1.5134594913999564,13179.98780927412,5.0,7.28,26089.0,11.579,75.22195121951219,1.17,-0.192901617564167,10196916.0,-0.28498165395158,0.835,Europe & Central Asia,High income
Czechia,CZE,2003,131.9269833052931,94.7289,46.567323062956795,48.07953700360406,3.300836832613001,13618.934963316413,4.8,7.777,25997.0,11.29,75.17073170731709,1.18,-0.028620590719166,10193998.0,-0.1221540963163813,0.842,Europe & Central Asia,High income
Czechia,CZE,2004,131.98422210717058,105.078,56.899478168274456,56.2744978021405,4.736339696834378,14259.633427980036,4.6,8.298,26030.0,11.243,75.7219512195122,1.23,0.0304348483027166,10197101.0,-0.0631829985834922,0.848,Europe & Central Asia,High income
Czechia,CZE,2005,132.16691690396064,114.55,61.75886644733622,59.432420868768766,6.375028860867914,15147.721441761109,4.4,7.927,26203.0,10.931,75.92439024390245,1.29,0.138325980046718,10211216.0,0.044623474377798,0.856,Europe & Central Asia,High income
Czechia,CZE,2006,132.54245954692556,120.395,64.88698257234894,62.16403248266696,6.623172991774467,16107.304250268831,4.1,7.141,26259.0,10.831,76.52439024390245,1.34,0.270795629232185,10238905.0,0.1770066903789092,0.864,Europe & Central Asia,High income
Czechia,CZE,2007,133.31816181229777,127.967,66.15054235188296,63.726197153005906,5.488825951645168,16892.54285497405,3.9,5.316,27887.0,11.346,76.72439024390246,1.45,0.583542205385113,10298828.0,0.4883015123797828,0.87,Europe & Central Asia,High income
Czechia,CZE,2008,134.44592180217504,132.779,63.034220634025864,60.870589295921995,2.6122680720513927,17190.64703332894,3.7,4.392,29813.0,11.785,76.97560975609757,1.51,0.829412602993033,10384603.0,0.7354500348242683,0.873,Europe & Central Asia,High income
Czechia,CZE,2009,135.21408596582083,125.349,58.47578446865484,54.57347031622061,-4.798324166849255,16272.808476671911,3.5,6.662,31270.0,12.089,77.0780487804878,1.51,0.569729451418061,10443936.0,0.4743068717888417,0.875,Europe & Central Asia,High income
Czechia,CZE,2010,135.62618153567266,123.605,64.89159801554791,61.864882101249904,2.71466509907701,16665.9317825137,3.4,7.281,34927.0,12.227,77.42439024390245,1.51,0.29136167418042,10474410.0,0.1972090936798627,0.88,Europe & Central Asia,High income
Czechia,CZE,2011,135.9068755664897,125.46,70.25063761261234,66.50021792982538,1.7723808533847318,16926.284667443535,3.3,6.712,16841.0,11.951,77.87317073170732,1.43,0.206747667335417,10496088.0,0.1111459221340521,0.883,Europe & Central Asia,High income
Czechia,CZE,2012,136.09717726272174,128.69,75.10481047672559,70.37538492020904,-0.770668190622743,16772.353922332768,3.2,6.979,5347.0,12.663,78.07560975609758,1.45,0.139925655740972,10510785.0,0.1563172974735181,0.885,Europe & Central Asia,High income
Czechia,CZE,2013,136.15995855995857,130.521,75.5803954463061,69.92183517865507,-0.041812416044749,16759.7808635642,3.1,6.953,5427.0,12.327,78.17560975609756,1.46,0.0331699460503076,10514272.0,0.1601482053786286,0.892,Europe & Central Asia,High income
Czechia,CZE,2014,136.30337995337996,132.289,81.35103521226974,75.06408761461593,2.245212198626348,17118.04255715785,3.1,6.108,6303.0,12.115,78.82439024390244,1.53,0.105277581527518,10525347.0,0.2334569727992318,0.898,Europe & Central Asia,High income
Czechia,CZE,2015,136.58928895220825,118.34,80.01256714317621,74.00583385445631,4.95875848915604,17931.59876707676,3.2,5.048,5037.0,11.86,78.5780487804878,1.57,0.196588748472653,10546059.0,0.3232374564408751,0.9,Europe & Central Asia,High income
Czechia,CZE,2016,136.85185856754308,118.544,78.10833300640302,70.43867165803228,2.580870139213758,18359.097810390373,3.2,3.952,5465.0,11.789,79.02682926829269,1.63,0.192048415842684,10566332.0,0.3185298331592441,0.902,Europe & Central Asia,High income
Czechia,CZE,2017,137.21587877217976,119.874,77.68443262312756,70.06640223163397,5.173565299678813,19257.69306809109,3.2,2.893,5747.0,11.653,78.97804878048781,1.69,0.265642663548985,10594438.0,0.4082654336962648,0.904,Europe & Central Asia,High income
Czechia,CZE,2018,137.67553425722056,120.432,75.60978148655907,69.53193640423005,2.8303058826786582,19736.6295261285,3.1,2.246,5849.0,10.738,79.02926829268293,1.71,0.334427262299794,10629928.0,0.4931033933008725,0.901,Europe & Central Asia,High income
Czechia,CZE,2019,138.22681026610798,124.126,72.12485113864818,66.0297588552233,3.5657765812826057,20360.059922181354,3.0,2.015,5553.0,9.834,79.22926829268295,1.71,0.393788864202175,10671870.0,0.5684576385901617,0.903,Europe & Central Asia,High income
Czechia,CZE,2020,138.57592884216837,123.219,67.76097323447348,61.01945707149129,-5.3048795546387595,19233.1469549829,2.9,2.55,4336.0,9.036,78.22682926829269,1.74,0.243222682211879,10697858.0,0.4324401076513455,0.898,Europe & Central Asia,High income
Czechia,CZE,2021,136.10834905384766,126.173,70.55004514284401,66.82807116002445,4.0290183205514865,20373.878304342365,2.8,2.803,4111.0,8.096,77.2219512195122,1.83,-1.81187141002542,10505772.0,-1.6054982047789557,0.901,Europe & Central Asia,High income
Czechia,CZE,2022,138.29051130511135,128.105,72.40942814280884,71.60206596658776,2.847170658381401,20627.348651010972,2.7,2.224,329739.0,6.913,78.92926829268293,1.64,1.5709725672011,10672118.0,1.7903595313955123,0.911,Europe & Central Asia,High income
Czechia,CZE,2023,140.7855476626048,126.005,68.97794429580098,63.97899961777394,-0.0552618201120225,20251.74855197789,2.6,2.579,-14638.0,5.979,79.87804878048782,1.45,1.78238907045946,10864042.0,2.0174081130307906,0.915,Europe & Central Asia,High income
Czechia,CZE,2024,,,69.2393597081089,62.67604200852889,1.1203846269866489,20444.54306763624,,2.506,-86169.0,,,,0.166668192097377,10882164.0,0.4158460468396817,,Europe & Central Asia,High income
Denmark,DNK,1990,128.523475,2.881065749,36.43094120981959,30.873638232132546,1.6602677416917686,39306.7939232431,8.9,,8667.0,9.22,74.80536585365854,1.67,0.162456320242469,5140939.0,0.2402851338584796,0.844,Europe & Central Asia,High income
Denmark,DNK,1991,128.85745,3.410855268,37.69443869942111,31.474037577519994,1.4581800530618807,39776.596177446656,8.4,9.099,10827.0,9.306,75.1578048780488,1.68,0.259518212115074,5154298.0,0.292506210286496,0.848,Europe & Central Asia,High income
Denmark,DNK,1992,129.28425,4.078142483,36.94210110161292,30.037599510781657,2.022811241574601,40447.23282849579,7.9,9.027,11937.0,10.006,75.19414634146342,1.76,0.330671401713551,5171370.0,0.362491945600727,0.85,Europe & Central Asia,High income
Denmark,DNK,1993,129.7157,6.884952297,36.58775795587771,29.055825416698344,-0.078900412805325,40280.893586390885,7.4,10.719,11411.0,9.653,75.1168292682927,1.75,0.333166395661953,5188628.0,0.3649499687199843,0.853,Europe & Central Asia,High income
Denmark,DNK,1994,130.1545,9.657063946,36.88598433521776,30.957233601758432,5.29469615156448,42270.65208676152,6.9,8.036,10766.0,9.784,75.37512195121953,1.81,0.337707376243322,5206180.0,0.3695017883663916,0.859,Europe & Central Asia,High income
Denmark,DNK,1995,130.834325,15.70646066,36.64333058422166,31.929984066263422,3.038021504611649,43328.52934184386,6.5,6.992,28958.0,9.304,75.21268292682927,1.8,0.520962181078711,5233373.0,0.5527396079250125,0.862,Europe & Central Asia,High income
Denmark,DNK,1996,131.57685,25.04927694,37.09727550273583,31.42920691892823,2.8957506923045884,44331.61996374435,6.3,6.844,17534.0,8.693,75.59146341463416,1.75,0.565926341934592,5263074.0,0.597701841387743,0.87,Europe & Central Asia,High income
Denmark,DNK,1997,132.124775,27.36235505,37.82744404122245,33.4627319339757,3.1684814378447896,45546.58961518643,6.0,5.4,12269.0,8.993,75.94512195121952,1.75,0.415564969331455,5284991.0,0.4473065019508586,0.876,Europe & Central Asia,High income
Denmark,DNK,1998,132.605475,36.44279893,37.21070819009326,34.13470930802775,2.3263027453896115,46437.19210691751,5.9,5.039,11098.0,8.524,76.13902439024392,1.72,0.363162523600756,5304219.0,0.3949257583158334,0.883,Europe & Central Asia,High income
Denmark,DNK,1999,133.044975,49.41084849,39.36557241895849,33.36328422472738,2.9673053625702863,47657.1731901716,5.7,5.141,9520.0,8.327,76.34146341463415,1.73,0.330886246186545,5321799.0,0.3614434444221672,0.894,Europe & Central Asia,High income
Denmark,DNK,2000,133.4904,62.9919,44.87868358336856,38.16340237151788,3.72400899471576,49266.98827578864,5.6,4.476,10441.0,8.037,76.59268292682927,1.77,0.334233618829261,5339616.0,0.3506791809383318,0.896,Europe & Central Asia,High income
Denmark,DNK,2001,133.969575,73.8998,45.52958624008651,38.393078358942475,0.95003224600012,49557.1509962227,5.5,4.164,12192.0,7.416,76.79268292682929,1.74,0.358315678955486,5358783.0,0.4170636230891644,0.902,Europe & Central Asia,High income
Denmark,DNK,2002,134.398275,83.2922,45.665355350686205,38.81923720314086,0.4565300187799863,49624.59653595817,5.4,4.274,9629.0,6.352,76.89512195121951,1.72,0.319487125340996,5375931.0,0.4368481201195942,0.902,Europe & Central Asia,High income
Denmark,DNK,2003,134.76435,88.4332,43.773147164624774,36.98815301172964,0.4410910066251006,49708.09090841091,5.2,5.398,7228.0,5.832,77.1439024390244,1.76,0.272010444031566,5390574.0,0.400964130257149,0.907,Europe & Central Asia,High income
Denmark,DNK,2004,135.113075,95.6022,43.82154480892099,38.186186015093455,2.776351807440534,50956.30453988138,5.0,5.204,5166.0,5.504,77.49268292682927,1.78,0.258432282052875,5404523.0,0.4994684032255432,0.912,Europe & Central Asia,High income
